project_name,filename,filepath,commit_id,parent_commit,#different_loc
WordPress Android,ReaderPostAdapter.java,WordPress/src/main/java/org/wordpress/android/ui/reader/adapters/ReaderPostAdapter.java,ec1c2ec92f,140888a602,34
WordPress Android,ReaderPostAdapter.java,WordPress/src/main/java/org/wordpress/android/ui/reader/adapters/ReaderPostAdapter.java,ee23fbd3be,fa7c2ccbf6,168
WordPress Android,ReaderPostAdapter.java,src/org/wordpress/android/ui/reader_native/adapters/ReaderPostAdapter.java,f0e510f6cb,b7360a0a1d,8
WordPress Android,ReaderPostAdapter.java,WordPress/src/main/java/org/wordpress/android/ui/reader/adapters/ReaderPostAdapter.java,fa35fafb19,752a8a0766,2
WordPress Android,ReaderPostAdapter.java,WordPress/src/main/java/org/wordpress/android/ui/reader/adapters/ReaderPostAdapter.java,fb65831baf,3d70f89165,230
WordPress Android,ReaderPostAdapter.java,WordPress/src/main/java/org/wordpress/android/ui/reader/adapters/ReaderPostAdapter.java,fdde81a7c1,2abaea641c,2
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,072bbfd558,ec2d0f8d03,10
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,16a729f934,437edd38e4,10
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,2a2a23676a,d334f99f5f,19
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,41dde3f258,3.49E+12,29
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,459b5b260d,66a22e7c0f,102
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,4d6601567d,3330f405d5,297
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,cca5853367,909aeb2429,63
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,dc1f302559,4b82fb978d,19
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,e3d130e68d,dc601a8ff8,29
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,f32a26a51b,4219850bbc,12
WordPress Android,ReaderPostDetailActivity.java,src/org/wordpress/android/ui/reader_native/ReaderPostDetailActivity.java,f7d622150c,fc37f78f92,486
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,0105f271b4,14ff0d6446,33
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,02c8836c61,2da1a136ab,23
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,0e197fe008,0458edd99f,19
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,143b23ae39,e0afa1cd2d,144
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,19be6fe8fd,ed85a73d90,40
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,1b053f5581,af5e590915,36
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,1f3b456e5a,12d8a4944a,40
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,2005c11996,b4d95094d0,138
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,20b266c6cc,61b6240b0d,3
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,20b69de29d,a90aabc654,224
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,284caf89cf,7611bf0bd8,33
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,28998664df,1f57590d23,85
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,2c141e5439,823fdd9e50,56
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,2e2354ec4b,521fbb7fb9,2
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,31b48bbf3b,dd3ba9da90,40
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,31d0220a8c,04d41efbb6,23
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,31f70700e7,b4aff9df1b,137
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,3815ee0270,8518a46c93,6
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,3b552ea887,2d83e9ea0a,47
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,4026f1e7b5,25b73a9aec,223
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,418d054f26,067712a214,26
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,4afdbf1962,5c695b50ee,20
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,4ea1d8f1b5,dafb90583d,3
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,4f419402ff,065a15e1e7,137
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,515b8173f8,f704d704ad,38
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,5233d9d583,bc1bf7de6e,27
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,52b67cb9d2,cfd9cfd18c,40
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,5defdea20c,6143c05965,17
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,615ac2b563,28e21de24d,17
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,6a255d5837,42deb210d4,116
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,6df0a7879a,3e3fe31c40,7
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,6eabd5c5b0,271c703840,130
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,778cdf5414,fb1bb6518a,878
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,7e92858fa4,7b3c2d0ed2,27
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,8518a46c93,4260f39b67,404
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,87d9233b6f,39c5307e1c,42
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,93b16c3ca3,a73118f3db,79
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,a01766ce58,16e28138b2,227
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,a160cba6e6,435d023723,33
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,a72e5fb3d0,26e3750095,37
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,ab9309f99f,e557bb2f70,124
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,aca923fef2,45998430b7,16
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,b0e9a4936a,c8ac26a6dd,4
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,b8230b8e27,1919764fa7,19
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,c2f9ae5a50,37f7f14a69,5
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,c81a896057,8d1bab24d7,40
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,cc835d1ff6,c3ae118b44,19
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,d59a029214,1a4b1f692c,40
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,d93b254a7b,434de46aa3,31
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,dc07e9f64e,9aa37f18bf,4
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,de88c29ebc,515b8173f8,10
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,de9bb66dbb,fe3123dcfc,102
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,e14862337b,36a4309770,24
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,e180688c88,4018925cb6,188
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,e8949d6d27,c4adf0c9b2,40
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,ec8bc399b0,c5155b0168,916
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,ecd7b3ae09,0a904ef6ef,43
WordPress Android,ReaderPostDetailFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,fb1bb6518a,f221041218,834
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,ff6974d6fa,d316fda29e,37
WordPress Android,ReaderPostDetailFragment.java,src/org/wordpress/android/ui/reader/ReaderPostDetailFragment.java,ffb04c3c35,83957301ca,3
WordPress Android,ReaderPostDetailHeaderView.java,WordPress/src/main/java/org/wordpress/android/ui/reader/views/ReaderPostDetailHeaderView.java,5c818a84af,18e40265fe,28
WordPress Android,ReaderPostDetailHeaderView.java,WordPress/src/main/java/org/wordpress/android/ui/reader/views/ReaderPostDetailHeaderView.java,b9b8367a00,8ff12155d1,77
WordPress Android,ReaderPostDetailHeaderView.java,WordPress/src/main/java/org/wordpress/android/ui/reader/views/ReaderPostDetailHeaderView.java,bca2c9333d,02953630d1,19
WordPress Android,ReaderPostList.java,WordPress/src/main/java/org/wordpress/android/models/ReaderPostList.java,0c3ac8673f,5b047a4b91,8
WordPress Android,ReaderPostList.java,WordPress/src/main/java/org/wordpress/android/models/ReaderPostList.java,b4cca4fdc5,621bba3441,21
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,1331b17286,9639f08204,234
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,1a0dc20db8,e340bd4f73,21
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,2d5d78d536,0c988a9f7f,12
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,318fd3a7c0,c5a6b65b6a,9
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,421b55fe00,96fa975e99,20
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,4f3d414f6c,4fc5e71c0c,318
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,569d8f7464,f2a1a323a1,250
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,577200c59c,baa4095a1f,31
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,70a4445134,9328a33999,15
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,8a0b2b3117,2653a02e59,34
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,8aae75da35,abd32316ea,9
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,afe493f97f,fd44e25f26,22
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,b4cca4fdc5,621bba3441,22
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,e2097cc73c,f9b9529165,9
WordPress Android,ReaderPostListActivity.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListActivity.java,eeac7c8017,112bf5d210,33
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,004d6a6a33,4715059973,4
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,00f5f9d5f1,bb96cf5a67,205
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,01e603e8a6,aca9d29bf0,26
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,02226fcfe9,fb86e97780,5
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,2.27E+08,a4f1db9e6f,205
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,0242e7fd84,1bddf81c34,4
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,0808f6e156,5d1ff379b9,13
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,09cda5872c,3a0aa63465,88
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,0b872f70ca,b55d0c1481,18
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,0d673f077b,e45fcdffb7,8
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,12d8a4944a,6b85576907,729
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,176aa15411,4a93deed88,493
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,181ab901d7,6a39e7ee75,324
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,1bb509d37f,3132c2bde2,359
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,1e6887e2b7,ee63cc0394,204
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,229ab8cb66,4c296ea1be,74
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,2.46E+45,ac641450ea,17
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,294bf68504,b47a1ae7a6,15
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,2c25280ec4,bd2058e48f,4
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,2e122b8c97,26164ba38a,12
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,304e6b51bb,43c3fbb1b1,13
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,3184a744e9,315723588a,2
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,31f70700e7,b4aff9df1b,8
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,3209b2059c,f6e429c5f5,20
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,32f883eff6,5e7d3978e7,12
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,35cf8f10b2,7ea9c96c88,29
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,38bbbc1052,e54ee288b3,738
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,43e62d39ba,13c6245fbc,530
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,48bf0ad73e,337f774c5d,522
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,4ab3330c05,6c21cada5a,81
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,4dcce6e6ae,2033fcb71b,42
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,4f419402ff,065a15e1e7,8
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,4fa3fd8538,a90d655828,207
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,5111619005,fef7946f97,234
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,524abfeda8,3cdf47fe5e,63
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,53d28572d6,7ff2199181,15
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,55bafd90a4,13ddc9876e,151
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,56f0beea99,90cb52d714,3
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,57d0602193,bbf717076d,13
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,5856dbd75d,c9d204d7ca,16
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,5a20484da0,6a2ca7d2bb,27
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,5e737f7f9b,98fc59920a,100
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,608b24df84,f744dbf82e,7
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,62317a948c,80c9d1b57e,4
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,68bb97a760,998aed689c,93
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,6b126a2fa1,6f90b90fdb,2
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,6c572bc797,43ea90ae2c,13
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,6eabd5c5b0,271c703840,8
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,6f90b90fdb,11a6a26916,4
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,70733fe5e9,1bcc6123aa,700
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,755fb7bc80,0d9cb12376,10
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,7763648041,defdc0de8a,14
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8119eb1864,53f911b4a6,4
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,82530ab5e0,9e67261e04,77
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8339bb2f52,204b9093ee,5
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,83a24ed3c6,8a261f842d,8
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,863e828b74,e0fd0f9831,2
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,866e11ad5a,295bd4f999,488
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,88c4466c66,74c50ded28,488
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,88da614578,e9b08d8b9a,20
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8a8d7fc154,9d8ab47876,47
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8c9a475190,21f824bd29,10
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8e24dfed12,18f176ac8c,8
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8e405b49ed,07abdbb5b1,2
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8f6ebbca7d,09562f338a,13
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,8f98a70ad7,3a39d017a8,607
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,91c77c5de5,07b2581815,35
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,9653a0120c,8bad8ccba0,39
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,9871abad7f,3b2f4830f0,15
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,98fc59920a,4889419409,7
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,998aed689c,c64e437d57,4
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,9e5730b710,4ed08da654,701
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,a139f52126,e5a1422a7c,1
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,a6681db1f5,d470df86a8,2
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,a78fd060bf,b75748b91a,41
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,a8e156d5c6,550a11a4e5,13
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,aa367f7ec7,0c35ea092a,36
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,ab1e929997,50a4d86ee3,13
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,ae82ee5b6e,bb8ca8beca,195
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,b20c1bcbfa,e2ab99a51e,8
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,b55d0c1481,ea187d7587,20
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,bcc56de24a,80497a0f71,90
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,bd16e80f0b,143f9d1c12,16
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,be07ded35b,3eef6323e0,580
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,c31716265f,ef0c6fc4a9,489
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,c59bec4b8e,1a067d3bc0,4
WordPress Android,ReaderPostListFragment.java,WordPress/src/main/java/org/wordpress/android/ui/reader/ReaderPostListFragment.java,c7fc9374f1,d4efbf900e,4
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,ce102a0bc9,c84101519b,358
WordPress Android,ReaderPostListFragment.java,src/org/wordpress/android/ui/reader/ReaderPostListFragment.java,d03c17f7fb,db20258e24,379
